title,url
Hikaru ga Shinda Natsu 2nd Season,https://myanimelist.net/anime/62584/Hikaru_ga_Shinda_Natsu_2nd_Season
Isekai Nonbiri Nouka 2,https://myanimelist.net/anime/62146/Isekai_Nonbiri_Nouka_2
Haikyuu!! Bakemono-tachi no Iku Tokoro,https://myanimelist.net/anime/61125/Haikyuu_Bakemono-tachi_no_Iku_Tokoro
Clevatess II: Majuu no Ou to Itsuwari no Yuusha Denshou,https://myanimelist.net/anime/62513/Clevatess_II__Majuu_no_Ou_to_Itsuwari_no_Yuusha_Denshou
"Katainaka no Ossan, Kensei ni Naru 2nd Season",https://myanimelist.net/anime/61897/Katainaka_no_Ossan_Kensei_ni_Naru_2nd_Season
Nige Jouzu no Wakagimi 2nd Season,https://myanimelist.net/anime/60059/Nige_Jouzu_no_Wakagimi_2nd_Season
Toaru Kagaku no Railgun 4th Season,https://myanimelist.net/anime/61012/Toaru_Kagaku_no_Railgun_4th_Season
2.5-jigen no Ririsa 2nd Season,https://myanimelist.net/anime/60510/25-jigen_no_Ririsa_2nd_Season
Yuru Camp△ Season 4,https://myanimelist.net/anime/60267/Yuru_Camp△_Season_4
Blue Lock (Shin Series),https://myanimelist.net/anime/62589/Blue_Lock_Shin_Series
Ao Ashi 2nd Season,https://myanimelist.net/anime/61603/Ao_Ashi_2nd_Season
Yozakura-san Chi no Daisakusen 2nd Season,https://myanimelist.net/anime/60055/Yozakura-san_Chi_no_Daisakusen_2nd_Season
Sasaki to Pii-chan Season 2,https://myanimelist.net/anime/58518/Sasaki_to_Pii-chan_Season_2
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 3rd Season,https://myanimelist.net/anime/62811/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo_3rd_Season
"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai 2nd Season",https://myanimelist.net/anime/62081/Ore_wa_Subete_wo_Parry_suru__Gyaku_Kanchigai_no_Sekai_Saikyou_wa_Boukensha_ni_Naritai_2nd_Season
Koukaku Kidoutai (TV),https://myanimelist.net/anime/58929/Koukaku_Kidoutai_TV
Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai 2nd Season,https://myanimelist.net/anime/61304/Kuroiwa_Medaka_ni_Watashi_no_Kawaii_ga_Tsuujinai_2nd_Season
"Kanojo, Okarishimasu 5th Season",https://myanimelist.net/anime/62485/Kanojo_Okarishimasu_5th_Season
Witch Watch 2nd Season,https://myanimelist.net/anime/62650/Witch_Watch_2nd_Season
Tai-Ari deshita.: Ojousama wa Kakutou Game nante Shinai,https://myanimelist.net/anime/46488/Tai-Ari_deshita__Ojousama_wa_Kakutou_Game_nante_Shinai
Isekai Munchkin: HP1 no Mama de Saikyou Saisoku Dungeon Kouryaku,https://myanimelist.net/anime/60253/Isekai_Munchkin__HP1_no_Mama_de_Saikyou_Saisoku_Dungeon_Kouryaku
Re:Monster 2nd Season,https://myanimelist.net/anime/62567/Re_Monster_2nd_Season
Ganbare! Nakamura-kun!!,https://myanimelist.net/anime/59551/Ganbare_Nakamura-kun
"A-Rank Party wo Ridatsu shita Ore wa, Moto Oshiego-tachi to Meikyuu Shinbu wo Mezasu. 2nd Season",https://myanimelist.net/anime/61925/A-Rank_Party_wo_Ridatsu_shita_Ore_wa_Moto_Oshiego-tachi_to_Meikyuu_Shinbu_wo_Mezasu_2nd_Season
Rurouni Kenshin: Meiji Kenkaku Romantan 3rd Season,https://myanimelist.net/anime/61292/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_3rd_Season
Rebuild World,https://myanimelist.net/anime/55843/Rebuild_World
Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,https://myanimelist.net/anime/56734/Class_de_2-banme_ni_Kawaii_Onnanoko_to_Tomodachi_ni_Natta
"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?) (Zoku-hen)",https://myanimelist.net/anime/62543/Watashi_ga_Koibito_ni_Nareru_Wake_Nai_jan_Muri_Muri_※Muri_ja_Nakatta_Zoku-hen
Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://myanimelist.net/anime/59741/Tsuihou_sareta_Tensei_Juukishi_wa_Game_Chishiki_de_Musou_suru
Izure Saikyou no Renkinjutsushi? 2nd Season,https://myanimelist.net/anime/62469/Izure_Saikyou_no_Renkinjutsushi_2nd_Season
Reincarnation no Kaben,https://myanimelist.net/anime/59443/Reincarnation_no_Kaben
Black Torch,https://myanimelist.net/anime/61169/Black_Torch
Diamond no Ace: Act II Second Season,https://myanimelist.net/anime/58877/Diamond_no_Ace__Act_II_Second_Season
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 3rd Season,https://myanimelist.net/anime/62512/Jidou_Hanbaiki_ni_Umarekawatta_Ore_wa_Meikyuu_wo_Samayou_3rd_Season
Dark Gathering 2nd Season,https://myanimelist.net/anime/62865/Dark_Gathering_2nd_Season
Nijusseiki Denki Mokuroku: Eureka Evrika,https://myanimelist.net/anime/62856/Nijusseiki_Denki_Mokuroku__Eureka_Evrika
Super no Ura de Yani Suu Futari,https://myanimelist.net/anime/62076/Super_no_Ura_de_Yani_Suu_Futari
Magic Knight Rayearth (2026),https://myanimelist.net/anime/59204/Magic_Knight_Rayearth_2026
Sayonara Lara,https://myanimelist.net/anime/58878/Sayonara_Lara
Risou no Himo Seikatsu,https://myanimelist.net/anime/57528/Risou_no_Himo_Seikatsu
Liar Game,https://myanimelist.net/anime/62331/Liar_Game
Amayo no Tsuki,https://myanimelist.net/anime/60301/Amayo_no_Tsuki
Seitokai ni mo Ana wa Aru!,https://myanimelist.net/anime/61578/Seitokai_ni_mo_Ana_wa_Aru
Boukyaku Battery (TV) 2nd Season,https://myanimelist.net/anime/60275/Boukyaku_Battery_TV_2nd_Season
Kabushikigaisha Magi-Lumière 2nd Season,https://myanimelist.net/anime/60552/Kabushikigaisha_Magi-Lumière_2nd_Season
"Tenkou-saki no Seiso Karen na Bishoujo ga, Mukashi Danshi to Omotte Issho ni Asonda Osananajimi Datta Ken",https://myanimelist.net/anime/56735/Tenkou-saki_no_Seiso_Karen_na_Bishoujo_ga_Mukashi_Danshi_to_Omotte_Issho_ni_Asonda_Osananajimi_Datta_Ken
BanG Dream! It's MyGO!!!!! / Ave Mujica,https://myanimelist.net/anime/61324/BanG_Dream_Its_MyGO___Ave_Mujica
Akane-banashi,https://myanimelist.net/anime/62164/Akane-banashi
Himekishi-sama no Himo,https://myanimelist.net/anime/61015/Himekishi-sama_no_Himo
Mahou Shoujo Ikusei Keikaku: Restart,https://myanimelist.net/anime/54344/Mahou_Shoujo_Ikusei_Keikaku__Restart
Yowayowa Sensei,https://myanimelist.net/anime/60444/Yowayowa_Sensei
Futsutsuka na Akujo dewa Gozaimasu ga: Suuguu Chouso Torikae Den,https://myanimelist.net/anime/61240/Futsutsuka_na_Akujo_dewa_Gozaimasu_ga__Suuguu_Chouso_Torikae_Den
"""Omae Gotoki ga Maou ni Kateru to Omouna"" to Yuusha Party wo Tsuihou sareta node, Outo de Kimama ni Kurashitai",https://myanimelist.net/anime/61587/Omae_Gotoki_ga_Maou_ni_Kateru_to_Omouna_to_Yuusha_Party_wo_Tsuihou_sareta_node_Outo_de_Kimama_ni_Kurashitai
Shunkashuutou Daikousha: Haru no Mai,https://myanimelist.net/anime/61443/Shunkashuutou_Daikousha__Haru_no_Mai
"Replica datte, Koi wo Suru.",https://myanimelist.net/anime/61013/Replica_datte_Koi_wo_Suru
Jishou Akuyaku Reijou na Konyakusha no Kansatsu Kiroku.,https://myanimelist.net/anime/61687/Jishou_Akuyaku_Reijou_na_Konyakusha_no_Kansatsu_Kiroku
Eleceed,https://myanimelist.net/anime/61944/Eleceed
Chitose-kun wa Ramune Bin no Naka Part 2,https://myanimelist.net/anime/62484/Chitose-kun_wa_Ramune_Bin_no_Naka_Part_2
